CEO
William Broeksmit
Kimberly White
Dick CostoloTwitter
ExecutiveDonald Katzsaid
OfficerWill Rogers
Jeff Bezos'
Paul OMalley
Amrutha Gayathri
Savio D'Souza
Banca Monte
Monte dei Paschi's
Chris Garabedian
Takanobu Ito
Dick Costolo's
Alex Wong/
Getty StaffOn
David Wehner
Tad Smith
a Jay Y. Lee
Chung Sun-sup
ExecutiveAntonio Horta-Osoriosaid
Ran Kim
Mari Saito
Christopher Cushing
Rite Aid
Steve Kandarian
Ron DeCicco
Christina Kelly
Marc Beer
Lourenco Goncalves
Boyce II
CEOSkiddy von Stade
Charles Bagli
David Fann
Tim Anderson
Mr Viehbacher
Nicholas Woodman
John Bilbrey
Kim Bhasin / Business InsiderMacy's
Ray Hunt
Herb Kelleher
Jim Hackett
Zeke Faux
Sage Kelly
Noah Berger/ReutersYahoo
Alexandra Damsker
Dekkers Davidsonshot
Brian Friedman
William N. Thorndike
Rifat Shaikhutdinov
Anna Driver
Publicis Groupe
Jacky Naegelen
Jrgen Fitschen
Ralph Orlowski
Andrew Kelly/ReutersJeff Bezos
Jeff Bezos ofAmazon.com
Rick Wilking/ReutersFacebook
Priscilla Chan Investors
Howard G. Buffett
Howard W. Buffett
Berksire Hathaway
Jay Lee
Leonardo Del Vecchio
Nicoletta Zampillo
de Margerie
Charles Townsend
Thomson ReutersMaurice Levy
Leila Abboud
Nicolas Mackel
Randall Winn
Rosmi Shaji
Jordan Strauss / StringerA
Gary Wendt
Lawrence Ebner
Steffan Bankier
David Darnell
Kate Spade
Craig Leavitt
Alden Bentley
WILLISTON N.D.
Stephen Odell
ofGary Wendt
Steve Sisney
Sue Ann Hamm
Nick Raich
Exide Battery
Loretta Mester
Larry FinkPARIS
Robert Rasmus
Aamer Safraz
Jeet Heer Cultural
Myles Udland
Andy Kiersz
Osama Bin Laden
Elena Holodny Heres
Ben Blanchard
Jeremy Laurence
Rajeev Varman
John Tsang Chun-wah
Kevin Counihan
Matt Johnston
Tony Schwartz
Yang Yuanqing
John Bluford
Joshua Tetrick
Andrew Burton/GettyGoPro
Bella Zlatkis
Charles Li
Douglas Yearley
Kate Beckinsale
Christina Aguilera
Andrei Cherny
Lee Beck
J.P. Morgan Funds
Shaygan Kheradpir
Michael Genovese
Rami Rahim
Dina Bass
Denni Hu
Bill Pugliano/Getty
non-GAAP EPS
CEOJohn Chambers
Anthony Noto
David Pakman
Yuya ShinoHonda's
Thomson ReutersYahoo
Jessica Rinaldi
Steve Hannah
Larry BusaccaDan Loeb
Raymond J. Milchovich
John Hess
Jenn Hyman
Zhang Silang
Baker Hughes
Martin Craighead
Aamer Sarfraz
Lloyd Blankfein's
Arcandor Middelhoff
Thomas Middelhoff
Howard Haralson
Harold Hamm's
Ian Strafford-Taylor
Jonathan Stempel
David Ingram
Michael Dolan
Dilma Rousseff
Louis Vuitton
Frida Giannini
Domenico de Sole
Tom Ford
David E. I. Pyott
Paul Bisaro
Dave Lesar
Sonali Paul
Jane Wardell
Fayen Wong
Mark ZuckerbergLondon
Nick Carey
Lee Biggerstaff
David C. Cicero
Andy Puckett
Matt Levine
thatJimmy Cayne
David Crane
Bill Stromberg
Michael Weil
CFO Brian Jones
COO Brian Nyagaard
Ryan W. Neal
Peter J Solomon
Robert Niblock
#NAME?
Maria das Graas Foster
Domenico De Sole
Doug McMillonrecently
George Walker
Brian Robert's
Kevin Lamarque
Robert Markus
Chris Hondros/Getty
Chris Wibbelman
Bjorn Kjos
Mario Longhi
Maria das Gracas Foster
Paul Raines
Raymond J. MilchovichLead Director
Foster Wheeler
Robert S. MillerNon-Executive
Hawker Beechcraft
Richard DavisChairman
Richard Davis
Marcus Wallenberg
Borje Ekholm
Suzanne Barlyn
Chris Reese
Doron Myersdorf
Roman Abramovich
Judy Hua
Clara Ferreira Marques
Thomson ReutersChenevert
Louis Chenevert
Gregory Hayes
Julian Korek
John Tague
Scott Thomson
saidMeg Whitman
Philip Falcone
Harriet Green
Peter Fankhauser
Vodafone Vittorio Colao
CEOIgor Sechin
Craig Donaldson
Robert Wolf
Brian Graff
Melanie Waddell
Kaufman PhotographyAfter
AmericaCEOKen Lewishas
solda beach house
Dennis Thompson
Matt Shaytold Fortune
Marco Palmieri
Stefano Dolcetta
Matthew Shay
Nicholas Schorsch
Kevin Gannon
Lou Gerstner
Sam Lee
Andy Briggs
Peter Solomon
Thomson ReutersThe
Umberto Vergine
Jason LeeLei Jun
Mike TheilerCitigroup
Olivier Sarkozy
Mary-Kate Olsen
St Andrews
andAlastair Borthwick
Ethan Miller/
Robert Arnott
CEOJeff Bezos
"Jeffrey ""JB"" Straubel"
John Boyd
Rex Tillersonbecameparty
David Hodnett
APPLY HEREwith
David Zier
Ann Marsh
Douglas Wolford
Mike Jefferies
Arthur Martinez
Harald Krueger
Tom Werner
Peter SandsStandard
Tim Johnson
Karl Plume
Solarina Ho
Euan Rocha
Arif Wibowo
Garuda Indonesia
Mike Blake SeaWorld
William Gray
Sean Clarke
Sterne Agee
James Holbrook
Frank Lavin
Joe Penney
Mike Tye
Carolyn McCall
Helge Lund
Xiaoyi Shao
Kevin Yao
Patrizio Di Marco
Marco Bizzarri
Art Levinson
Bernard Poussot
Richard P. Lifton
Caroline Copley
Simon Hickey
Lyell Strambi
Roger Whiteside
Nick Schorsch
William Stanley
Paula Schneider
Daniel DAniello
Daniel Thibeault
Mason Braswell
Bloomberg TVWendy's
Emil Brolick
Louis Beryl
Nicholas Carlson Nicholas Carlson
Michael Collins
Azeem Azhar
Giles Palmer
Amrutha Penumudi
CEORick Holley
Next CEOLord Wolfson
Leonid Mikhelson
Ed Bradley
Robert Bogle
Stephen Schwartz
Diana Britton
Andy Bechtolsheim
David Cheriton
Jayshree UllalCisco
Bill White
Willie Walsh
Fernando Chui
Arthur Sadoun
Josh Tetrick
Susan Heavey
Stephen Powell
Jason Lee
Robert Cormie
Trish Regan
Brittani Caetano
Share Price
Karen Barr
Sanford Bernstein
William Maclean
Will Hardy
Brittani Caetanoand
Derek Aberle
inNorth Dakotas
Daniel Dienst
Cristoph Mueller
Bradley Dodson
Jeremy Stoppelmann
Li Keqiang
Tung Chee-hwa
